mapunitpolys_id,mapunit,identityconfidence,label,symbol,notes,datasourceid
GMA.MapUnitPolys.1046,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.1039,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.1040,QTb,Standard Confidence,QTb,18,"Mostly dark-colored basaltic lava and cinders young enough that some original volcanic landforms are still apparent. Includes a small amount of andesite, dacite, and rhyolite. Rocks of this map unit are largely restricted to six areas widely distributed",GMA.DataSources.121
GMA.MapUnitPolys.1041,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.1042,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.178
GMA.MapUnitPolys.1043,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.1047,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.1052,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.121
GMA.MapUnitPolys.1048,Qy,Standard Confidence,Qy,24,"Unconsolidated deposits associated with modern fluvial systems. This unit consists primarily of fine-grained, well-sorted sediment on alluvial plains, but also includes gravelly channel, terrace, and alluvial fan deposits on middle and upper piedmonts.",GMA.DataSources.121
GMA.MapUnitPolys.1049,Tby,Standard Confidence,Tby,29,"Mostly dark, inconspicuously flat, low-lying or mesa-forming basalt deposited as lava flows. Rocks included in this unit are located almost entirely in the large volcanic fields south and west of Flagstaff, in smaller fields in northwesternmost Arizona,",GMA.DataSources.121
GMA.MapUnitPolys.2904,Tsv,Standard Confidence,Tsv,34,Sequences of diverse volcanic rocks with abundant interbedded sedimentary rocks.  (11-32 Ma),GMA.DataSources.105
GMA.MapUnitPolys.1053,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.1054,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.121
GMA.MapUnitPolys.1055,^m,Standard Confidence,^m,50,"Dark red sandstone and mudstone; includes gypsum beds in northwestern Arizona; deposited on a low-relief coastal plain.  (230-245 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1056,^c,Standard Confidence,^c,48,"Colorful mudstone, such as in the Painted Desert, and less abundant lenses of sandstone and conglomerate, deposited by a large river system. This unit typically is eroded into badlands topography and contains clays that are prone to shrinking and swelling.  (210-230 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1050,^m,Standard Confidence,^m,50,"Dark red sandstone and mudstone; includes gypsum beds in northwestern Arizona; deposited on a low-relief coastal plain.  (230-245 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1051,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4328,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.1057,P,Standard Confidence,P,14,"Gray to tan, cherty limestone of Kaibab and Toroweap Formations, and underlying white to tan, fine-grained Coconino Sandstone. Limestone was deposited in a shallow sea, and sandstone was deposited in near-shore dunes and beach settings.  (270-280 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1058,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.178
GMA.MapUnitPolys.1059,Tby,Standard Confidence,Tby,29,"Mostly dark, inconspicuously flat, low-lying or mesa-forming basalt deposited as lava flows. Rocks included in this unit are located almost entirely in the large volcanic fields south and west of Flagstaff, in smaller fields in northwesternmost Arizona,",GMA.DataSources.121
GMA.MapUnitPolys.1060,Xms,Standard Confidence,Xms,41,"Metasedimentary rocks, mostly derived from sandstone and shale, with minor conglomerate and carbonate rock. Includes quartz-rich, mostly nonvolcanic Pinal Schist in southeastern Arizona and variably volcanic-lithic sedimentary rocks in the Yavapai and To",GMA.DataSources.121
GMA.MapUnitPolys.1061,Tg,Standard Confidence,Tg,30,Granite to diorite representing solidified magma chambers that were the likely source of overlying and nearby volcanic rocks of map unit Tv. The granitic rocks are typically equigranular and fine- to medium-grained.  (14-26 Ma),GMA.DataSources.121
GMA.MapUnitPolys.1062,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.178
GMA.MapUnitPolys.1063,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.121
GMA.MapUnitPolys.1093,Tb,Standard Confidence,Tb,28,"Mostly dark, mesa-forming basalt deposited as lava flows. Rocks of this unit are widely exposed south of Camp Verde (Hickey Formation basalts), in the Mohon Mountains north of Bagdad, ""The Mesa"" east of Parker, and at other scattered locations in western",GMA.DataSources.121
GMA.MapUnitPolys.1064,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1065,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.1066,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.121
GMA.MapUnitPolys.1067,P,Standard Confidence,P,14,"Gray to tan, cherty limestone of Kaibab and Toroweap Formations, and underlying white to tan, fine-grained Coconino Sandstone. Limestone was deposited in a shallow sea, and sandstone was deposited in near-shore dunes and beach settings.  (270-280 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1068,P,Standard Confidence,P,14,"Gray to tan, cherty limestone of Kaibab and Toroweap Formations, and underlying white to tan, fine-grained Coconino Sandstone. Limestone was deposited in a shallow sea, and sandstone was deposited in near-shore dunes and beach settings.  (270-280 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.1096,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.1069,^cs,Standard Confidence,^cs,49,Basal conglomerate and pebbly sandstone of the Chinle Formation is relatively resistant to erosion and forms extensive benches in some parts of the Colorado Plateau.  (210-230 Ma),GMA.DataSources.121
GMA.MapUnitPolys.1070,Qr,Standard Confidence,Qr,23,"Unconsolidated to weakly consolidated sand and gravel in river channels and sand, silt, and clay on floodplains. Also includes young terrace deposits fringing floodplains.  (0-10 ka)",GMA.DataSources.121
GMA.MapUnitPolys.1071,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.1072,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.1073,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.1074,QTb,Standard Confidence,QTb,18,"Mostly dark-colored basaltic lava and cinders young enough that some original volcanic landforms are still apparent. Includes a small amount of andesite, dacite, and rhyolite. Rocks of this map unit are largely restricted to six areas widely distributed",GMA.DataSources.121
GMA.MapUnitPolys.1094,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.1095,Tby,Standard Confidence,Tby,29,"Mostly dark, inconspicuously flat, low-lying or mesa-forming basalt deposited as lava flows. Rocks included in this unit are located almost entirely in the large volcanic fields south and west of Flagstaff, in smaller fields in northwesternmost Arizona,",GMA.DataSources.66
GMA.MapUnitPolys.1097,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.121
GMA.MapUnitPolys.1098,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.1099,Tby,Standard Confidence,Tby,29,"Mostly dark, inconspicuously flat, low-lying or mesa-forming basalt deposited as lava flows. Rocks included in this unit are located almost entirely in the large volcanic fields south and west of Flagstaff, in smaller fields in northwesternmost Arizona,",GMA.DataSources.121
GMA.MapUnitPolys.1100,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.1101,Tb,Standard Confidence,Tb,28,"Mostly dark, mesa-forming basalt deposited as lava flows. Rocks of this unit are widely exposed south of Camp Verde (Hickey Formation basalts), in the Mohon Mountains north of Bagdad, ""The Mesa"" east of Parker, and at other scattered locations in western",GMA.DataSources.121
GMA.MapUnitPolys.1105,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
